age,job,marital,education,default credit,balance,housing,loan,contact,duration,poutcome,y
56,technician,divorced,tertiary,no,1593,yes,no,cellular,434,unknown,no
36,technician,married,secondary,no,7957,no,no,cellular,288,unknown,no
49,entrepreneur,divorced,primary,yes,-736,no,no,cellular,305,unknown,no
46,management,married,tertiary,no,466,yes,no,cellular,109,unknown,no
44,entrepreneur,divorced,secondary,no,1,no,no,cellular,388,unknown,no
40,housemaid,single,tertiary,no,7441,no,no,cellular,1461,unknown,yes
32,admin.,married,secondary,no,347,yes,no,cellular,155,unknown,no
46,services,married,secondary,no,375,no,no,telephone,172,unknown,no
35,blue-collar,divorced,primary,no,4401,yes,no,cellular,465,unknown,no
59,housemaid,divorced,primary,no,259,no,no,cellular,166,unknown,no
46,management,married,tertiary,no,4039,yes,no,cellular,716,unknown,no
42,technician,single,secondary,no,0,no,no,telephone,33,unknown,no
59,retired,married,primary,no,-266,yes,yes,cellular,266,unknown,no
32,services,single,secondary,no,0,yes,no,cellular,99,unknown,no
41,blue-collar,divorced,secondary,no,3,yes,no,cellular,228,unknown,no
53,blue-collar,married,secondary,no,0,no,no,telephone,36,unknown,no
31,blue-collar,married,secondary,no,1030,yes,no,cellular,180,unknown,no
36,management,married,tertiary,no,4359,no,no,cellular,74,unknown,no
34,services,married,secondary,no,27,yes,yes,cellular,249,unknown,no
40,unemployed,married,secondary,no,488,yes,no,cellular,222,unknown,no
41,services,married,secondary,no,56,yes,no,cellular,63,unknown,no
35,management,married,tertiary,no,1731,no,no,cellular,361,unknown,yes
54,services,married,secondary,no,-626,yes,yes,cellular,294,unknown,no
40,services,married,secondary,no,87,yes,yes,cellular,247,unknown,no
55,blue-collar,single,secondary,no,923,no,no,cellular,841,unknown,no
52,services,married,primary,no,171,yes,yes,cellular,223,unknown,no
39,blue-collar,married,primary,no,532,yes,no,cellular,786,unknown,no
42,self-employed,married,secondary,no,3211,no,no,cellular,180,unknown,no
43,management,divorced,tertiary,no,439,yes,no,cellular,92,unknown,no
51,entrepreneur,divorced,secondary,no,1,yes,yes,cellular,300,unknown,no
49,services,married,secondary,no,4697,yes,no,cellular,66,unknown,no
41,technician,married,secondary,no,1822,no,yes,cellular,391,unknown,no
52,blue-collar,married,primary,no,655,yes,yes,cellular,155,unknown,no
58,retired,married,secondary,no,1172,no,no,cellular,86,unknown,no
49,technician,married,secondary,no,133,no,no,cellular,81,unknown,no
44,admin.,married,secondary,no,-137,no,no,cellular,151,unknown,no
36,blue-collar,married,secondary,no,29,yes,yes,cellular,345,unknown,no
54,unemployed,married,secondary,no,3250,no,no,cellular,94,unknown,no
40,technician,married,tertiary,yes,-2827,yes,yes,cellular,843,unknown,no
41,management,married,tertiary,yes,-1176,yes,yes,cellular,81,unknown,no
58,unemployed,married,secondary,no,18,no,no,cellular,70,unknown,no
36,management,single,tertiary,no,2706,no,no,cellular,75,unknown,no
36,management,married,tertiary,no,2547,no,no,cellular,292,unknown,no
56,retired,married,secondary,no,728,no,no,cellular,107,unknown,no
50,management,single,tertiary,no,6030,yes,no,cellular,198,unknown,no
55,services,divorced,secondary,no,-555,yes,no,cellular,81,unknown,no
41,services,divorced,primary,no,308,no,no,cellular,73,unknown,no
39,blue-collar,married,secondary,no,10005,yes,no,cellular,241,unknown,no
44,admin.,single,unknown,yes,-612,yes,no,cellular,297,unknown,no
47,management,single,tertiary,no,1187,no,no,cellular,1739,unknown,no
56,blue-collar,married,secondary,no,1362,no,no,telephone,345,unknown,no
52,technician,married,secondary,no,-1,no,yes,cellular,166,unknown,no
44,blue-collar,married,unknown,no,879,no,no,telephone,28,unknown,no
39,blue-collar,married,secondary,no,98,no,no,cellular,119,unknown,no
44,admin.,married,secondary,no,0,no,no,cellular,209,unknown,no
59,admin.,married,primary,no,1040,no,no,telephone,733,unknown,no
52,housemaid,married,tertiary,no,554,no,no,cellular,44,unknown,no
38,technician,married,secondary,no,2398,yes,yes,cellular,18,unknown,no
44,unknown,married,unknown,no,1317,no,no,telephone,444,unknown,no
49,management,divorced,tertiary,no,2564,yes,no,cellular,744,unknown,no
49,management,married,tertiary,no,413,no,yes,cellular,196,unknown,no
42,blue-collar,married,primary,no,0,yes,no,telephone,190,unknown,no
55,technician,married,tertiary,no,804,no,no,cellular,245,unknown,no
37,entrepreneur,single,tertiary,no,65,no,no,cellular,22,unknown,no
44,technician,married,secondary,yes,-251,no,yes,telephone,13,unknown,no
32,management,married,tertiary,no,3,yes,no,cellular,22,unknown,no
31,technician,married,tertiary,no,237,yes,no,cellular,59,unknown,no
58,management,married,tertiary,no,0,no,no,telephone,27,unknown,no
27,admin.,single,secondary,yes,1110,yes,yes,cellular,25,unknown,no
41,admin.,divorced,tertiary,no,861,yes,no,cellular,108,unknown,no
36,blue-collar,divorced,secondary,no,107,yes,no,cellular,134,unknown,no
29,technician,married,tertiary,no,-983,yes,yes,cellular,58,unknown,no
43,admin.,married,secondary,no,186,no,yes,cellular,32,unknown,no
53,management,divorced,secondary,no,2215,yes,yes,cellular,88,unknown,no
57,management,married,tertiary,no,4929,yes,no,telephone,91,unknown,no
40,blue-collar,married,secondary,no,598,yes,no,cellular,90,unknown,no
37,self-employed,single,tertiary,no,1286,no,no,telephone,37,unknown,no
25,management,married,tertiary,no,0,yes,no,cellular,20,unknown,no
38,blue-collar,married,primary,no,0,yes,no,cellular,18,unknown,no
44,admin.,married,secondary,no,598,no,no,cellular,88,unknown,no
40,services,married,unknown,no,0,no,no,cellular,66,unknown,no
34,management,married,tertiary,no,4,yes,no,cellular,33,unknown,no
45,blue-collar,married,unknown,no,5640,yes,no,telephone,18,unknown,no
32,self-employed,divorced,tertiary,no,745,yes,yes,cellular,11,unknown,no
50,blue-collar,married,primary,no,235,no,no,cellular,64,unknown,no
39,entrepreneur,married,tertiary,no,0,no,no,cellular,70,unknown,no
37,management,married,tertiary,no,-57,yes,no,cellular,37,unknown,no
42,blue-collar,married,secondary,no,108,yes,no,telephone,51,unknown,no
35,technician,divorced,unknown,no,-11,yes,yes,cellular,24,unknown,no
47,entrepreneur,married,unknown,no,1179,yes,yes,cellular,21,unknown,no
49,management,divorced,tertiary,no,755,no,no,cellular,1212,unknown,yes
53,retired,married,tertiary,no,-22,yes,no,cellular,20,unknown,no
45,blue-collar,single,primary,no,847,no,no,cellular,294,unknown,no
34,services,married,unknown,no,0,yes,no,telephone,65,unknown,no
40,management,single,tertiary,no,0,no,no,cellular,162,unknown,no
32,blue-collar,married,secondary,no,139,yes,yes,cellular,70,unknown,no
33,admin.,married,secondary,no,166,no,yes,cellular,69,unknown,no
30,blue-collar,single,unknown,no,-570,yes,no,cellular,12,unknown,no
51,self-employed,married,tertiary,no,833,no,no,cellular,77,unknown,no
52,blue-collar,married,primary,no,0,yes,no,cellular,17,unknown,no
27,management,single,tertiary,no,148,yes,no,cellular,632,unknown,no
45,management,married,tertiary,no,7154,yes,no,cellular,393,unknown,no
25,services,married,secondary,no,0,yes,no,cellular,12,unknown,no
26,unemployed,single,secondary,no,1,no,no,telephone,14,unknown,no
28,blue-collar,single,secondary,no,39,no,no,cellular,22,unknown,no
32,blue-collar,married,primary,no,-105,yes,yes,telephone,454,unknown,no
53,services,married,secondary,no,514,yes,no,cellular,10,unknown,no
47,management,married,tertiary,no,1493,no,no,cellular,89,unknown,no
46,management,married,unknown,no,876,yes,no,cellular,11,unknown,no
49,unemployed,married,primary,yes,11,yes,no,telephone,166,unknown,no
38,services,married,secondary,no,-361,yes,no,telephone,37,unknown,no
40,admin.,married,secondary,no,1412,no,no,cellular,48,unknown,no
49,technician,divorced,secondary,no,2677,yes,yes,cellular,67,unknown,no
44,blue-collar,divorced,secondary,no,3258,no,no,cellular,58,unknown,no
56,technician,married,tertiary,no,1476,no,no,telephone,40,unknown,no
37,self-employed,married,tertiary,no,208,yes,no,cellular,350,unknown,no
46,management,married,tertiary,no,4879,no,no,cellular,195,unknown,no
34,management,married,tertiary,no,714,yes,no,cellular,8,unknown,no
41,blue-collar,married,primary,no,1256,no,no,cellular,74,unknown,no
27,services,single,secondary,no,5850,yes,no,cellular,164,unknown,no
36,technician,single,secondary,no,76,yes,no,cellular,109,unknown,no
36,technician,single,secondary,no,2921,no,no,telephone,55,unknown,no
37,admin.,married,secondary,no,1049,no,no,cellular,126,unknown,no
42,services,married,secondary,no,0,yes,no,cellular,17,unknown,no
52,services,divorced,secondary,no,0,no,no,cellular,530,unknown,no
33,blue-collar,married,secondary,no,0,yes,yes,cellular,16,unknown,no
35,blue-collar,married,secondary,no,-172,yes,no,cellular,14,unknown,no
53,management,divorced,tertiary,no,-187,yes,no,cellular,27,unknown,no
39,management,single,tertiary,no,572,yes,no,cellular,153,unknown,no
40,entrepreneur,married,secondary,no,-125,no,yes,cellular,369,unknown,no
32,technician,single,tertiary,no,127,yes,no,cellular,88,unknown,no
54,services,married,primary,no,198,yes,no,cellular,69,unknown,no
36,management,single,tertiary,no,62,no,no,telephone,43,unknown,no
41,blue-collar,married,secondary,no,284,yes,no,cellular,8,unknown,no
50,management,divorced,tertiary,no,813,yes,no,cellular,7,unknown,no
30,services,single,secondary,no,12,no,yes,cellular,106,unknown,no
49,management,married,tertiary,no,403,no,no,cellular,255,unknown,no
42,technician,married,secondary,no,1812,yes,no,cellular,84,unknown,no
51,management,married,tertiary,no,1990,no,no,telephone,251,unknown,no
37,self-employed,married,primary,no,67,no,no,cellular,138,unknown,no
25,admin.,single,secondary,no,-7,no,yes,cellular,30,unknown,no
31,services,single,unknown,no,6145,yes,no,cellular,70,unknown,no
42,management,single,tertiary,no,270,yes,no,cellular,68,unknown,no
41,management,married,tertiary,no,-499,no,no,cellular,21,unknown,no
47,management,divorced,tertiary,no,94,yes,no,cellular,9,unknown,no
49,blue-collar,married,secondary,no,969,no,yes,telephone,56,unknown,no
46,blue-collar,married,secondary,no,2297,no,no,telephone,16,unknown,no
33,blue-collar,married,unknown,no,-923,yes,no,telephone,237,unknown,no
33,technician,single,secondary,no,608,no,no,cellular,58,unknown,no
34,management,single,tertiary,no,1,no,no,cellular,36,unknown,no
45,technician,divorced,secondary,no,72,yes,no,cellular,115,unknown,no
37,admin.,married,secondary,no,-426,yes,yes,cellular,56,unknown,no
45,admin.,married,secondary,no,-405,no,no,cellular,189,unknown,no
58,blue-collar,married,unknown,no,1496,no,no,telephone,114,unknown,no
35,management,single,tertiary,no,66,no,no,cellular,213,unknown,no
35,technician,married,secondary,no,0,no,no,cellular,122,unknown,no
30,self-employed,single,tertiary,no,3137,yes,no,cellular,368,unknown,no
44,blue-collar,married,primary,no,292,no,no,cellular,99,unknown,no
31,technician,single,secondary,no,4,yes,no,telephone,21,unknown,no
40,blue-collar,married,primary,no,57,yes,no,cellular,1007,unknown,yes
42,self-employed,divorced,tertiary,no,5331,no,yes,cellular,135,unknown,no
42,self-employed,married,secondary,no,0,no,no,cellular,58,unknown,no
33,services,married,secondary,no,0,yes,yes,cellular,35,unknown,no
39,technician,single,secondary,no,2,yes,yes,telephone,14,unknown,no
35,management,married,tertiary,no,1078,yes,no,cellular,48,unknown,no
28,admin.,single,secondary,no,189,yes,no,cellular,68,unknown,no
39,blue-collar,single,primary,no,554,no,no,telephone,22,unknown,no
48,technician,married,secondary,no,10655,no,no,telephone,5,unknown,no
37,self-employed,married,secondary,no,4153,yes,no,cellular,35,unknown,no
44,housemaid,married,primary,no,0,no,no,telephone,21,unknown,no
35,services,married,secondary,no,181,yes,no,cellular,5,unknown,no
45,technician,single,unknown,no,1077,yes,no,telephone,6,unknown,no
37,unemployed,single,secondary,no,48,no,no,cellular,40,unknown,no
59,technician,married,unknown,no,1471,no,no,telephone,7,unknown,no
29,self-employed,married,tertiary,no,0,yes,yes,cellular,46,unknown,no
36,blue-collar,married,primary,no,856,yes,no,cellular,39,unknown,no
41,blue-collar,married,secondary,no,1293,no,no,telephone,350,unknown,no
54,self-employed,married,tertiary,no,368,no,no,telephone,7,unknown,no
35,blue-collar,married,secondary,no,280,yes,yes,cellular,65,unknown,no
46,technician,married,secondary,no,499,yes,no,cellular,37,unknown,no
61,retired,divorced,secondary,no,410,no,yes,cellular,470,unknown,no
58,blue-collar,divorced,primary,no,8218,yes,no,cellular,124,unknown,no
34,blue-collar,married,secondary,no,699,yes,yes,cellular,576,unknown,no
37,blue-collar,married,secondary,no,298,yes,no,cellular,10,unknown,no
31,management,divorced,tertiary,no,-547,yes,yes,cellular,101,unknown,no
28,blue-collar,single,primary,no,-30,yes,no,cellular,108,unknown,no
35,management,single,secondary,no,2383,yes,no,cellular,67,unknown,no
38,admin.,single,secondary,no,902,yes,no,telephone,58,unknown,no
54,services,married,secondary,no,812,no,no,cellular,113,unknown,no
30,technician,married,tertiary,no,702,no,yes,cellular,40,unknown,no
59,retired,married,tertiary,no,2194,yes,no,telephone,16,unknown,no
50,blue-collar,divorced,secondary,no,2725,no,no,cellular,71,unknown,no
59,admin.,married,secondary,no,4196,no,no,telephone,10,unknown,no
42,admin.,married,primary,no,-466,no,yes,telephone,94,unknown,no
57,technician,divorced,tertiary,no,0,yes,no,cellular,24,unknown,no
44,admin.,married,secondary,no,5181,yes,yes,cellular,18,unknown,no
32,services,married,primary,no,-109,yes,no,cellular,77,unknown,no
43,blue-collar,divorced,primary,no,-97,yes,yes,cellular,747,unknown,no
35,unemployed,single,secondary,no,0,no,no,cellular,299,unknown,no
57,blue-collar,married,primary,no,23,yes,no,telephone,25,unknown,no
38,management,single,tertiary,no,1515,yes,no,telephone,42,unknown,no
48,admin.,married,primary,no,3644,yes,yes,telephone,1039,unknown,yes
41,services,married,secondary,no,0,yes,no,cellular,40,unknown,no
53,blue-collar,married,primary,no,-294,yes,yes,cellular,10,unknown,no
43,management,single,primary,yes,-39,yes,no,cellular,9,unknown,no
37,technician,married,tertiary,no,4439,yes,no,cellular,70,unknown,no
35,blue-collar,single,unknown,no,2298,no,no,cellular,92,unknown,no
42,management,married,secondary,no,372,yes,no,telephone,130,unknown,no
43,services,married,secondary,no,642,no,no,cellular,644,unknown,no
49,blue-collar,married,primary,no,371,yes,no,cellular,18,unknown,no
31,services,single,secondary,no,712,no,no,cellular,38,unknown,no
35,services,married,secondary,no,-12,no,no,cellular,83,unknown,no
60,retired,divorced,secondary,no,935,no,no,cellular,8,unknown,no
54,retired,married,primary,no,235,no,yes,cellular,28,unknown,no
42,management,single,secondary,no,1064,yes,no,cellular,14,unknown,no
51,services,married,secondary,no,7,yes,no,cellular,8,unknown,no
43,admin.,married,secondary,no,5048,no,no,telephone,214,unknown,no
56,technician,married,tertiary,yes,-736,no,no,cellular,258,unknown,no
47,blue-collar,married,secondary,no,737,no,yes,cellular,120,unknown,no
47,blue-collar,married,secondary,no,3285,no,no,cellular,248,unknown,no
37,admin.,married,secondary,no,5132,no,no,cellular,536,unknown,no
33,blue-collar,married,primary,no,2064,yes,no,cellular,18,unknown,no
35,services,married,secondary,no,377,no,yes,cellular,30,unknown,no
39,housemaid,married,secondary,no,315,yes,no,cellular,90,unknown,no
54,management,married,tertiary,no,1197,yes,yes,cellular,11,unknown,no
43,entrepreneur,married,tertiary,no,1076,no,no,cellular,78,unknown,no
45,admin.,single,primary,no,1811,no,no,telephone,50,unknown,no
33,blue-collar,married,secondary,no,249,yes,no,cellular,61,unknown,no
41,blue-collar,married,unknown,no,1402,no,no,cellular,33,unknown,no
31,technician,married,tertiary,no,1186,no,yes,telephone,9,unknown,no
46,management,divorced,tertiary,no,4917,yes,yes,cellular,5,unknown,no
42,technician,married,secondary,no,649,yes,no,telephone,29,unknown,no
44,services,divorced,secondary,no,12,yes,yes,cellular,5,unknown,no
54,management,married,unknown,no,24,no,no,cellular,12,unknown,no
49,management,married,tertiary,no,4374,yes,no,cellular,68,unknown,no
50,blue-collar,married,secondary,no,9585,yes,no,telephone,182,unknown,no
40,admin.,married,secondary,no,341,no,no,cellular,1142,unknown,yes
36,management,married,tertiary,no,1594,yes,no,cellular,544,unknown,no
50,entrepreneur,married,tertiary,no,52,no,no,cellular,22,unknown,no
60,retired,married,secondary,no,0,no,no,telephone,576,unknown,no
